user;repository;file;lastIndexed;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/points.geojson;2015-09-03T21:49:45Z;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/smallmap01-points.geojson;2015-09-03T21:49:45Z;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/smallmap04-points.geojson;2015-09-03T21:49:45Z;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/p-and-17th-nw.geojson;2015-09-03T21:49:45Z;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/smallmap01-accessibility.geojson;2015-09-03T21:49:45Z;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/smallmap01.geojson;2015-09-03T21:49:45Z;
https://github.com/ProjectSidewalk;https://github.com/ProjectSidewalk/SidewalkWebpage;https://github.com/ProjectSidewalk/SidewalkWebpage/blob/b3ec9c025f259089769cb64dc15426fe8d77ad86/prototype/examples/sample.geojson;2015-09-03T21:49:45Z;
https://github.com/bikeablebrews;https://github.com/bikeablebrews/mtvernon;https://github.com/bikeablebrews/mtvernon/blob/cdd338c872cf8c62f5379dd0724428dc6d387f31/data/other.geojson;2015-09-03T21:00:43Z;
https://github.com/bikeablebrews;https://github.com/bikeablebrews/mtvernon;https://github.com/bikeablebrews/mtvernon/blob/cdd338c872cf8c62f5379dd0724428dc6d387f31/data/brewery.geojson;2015-09-03T21:00:43Z;
https://github.com/bikeablebrews;https://github.com/bikeablebrews/mtvernon;https://github.com/bikeablebrews/mtvernon/blob/cdd338c872cf8c62f5379dd0724428dc6d387f31/data/trail.geojson;2015-09-03T21:00:43Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/969/71/85796971.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/969/75/85796975.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/969/81/85796981.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/969/87/85796987.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/969/89/85796989.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/969/97/85796997.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/970/07/85797007.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/970/11/85797011.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/970/19/85797019.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/970/23/85797023.geojson;2015-09-01T21:51:18Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/MesaEfforts.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/MesaLI.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/MesaSolar.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/MesaUG.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/MesaGB.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/AllEfforts.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/LightRailLine.geojson;2015-09-03T22:44:16Z;
